Day,Location,Product,Planned_Shipment
10,Store_1,Product_3,8
10,Store_1,Product_4,13
10,Store_1,Product_5,13
10,Store_1,Product_6,8
10,Store_1,Product_7,7
10,Store_1,Product_8,10
10,Store_1,Product_9,10
10,Store_1,Product_10,14
10,Store_1,Product_11,11
10,Store_1,Product_12,9
10,Store_1,Product_13,10
10,Store_1,Product_14,2
10,Store_1,Product_15,7
10,Store_1,Product_16,9
10,Store_1,Product_17,1
10,Store_1,Product_18,8
10,Store_1,Product_19,3
10,Store_1,Product_20,9
10,Store_2,Product_1,1
10,Store_2,Product_2,8
10,Store_2,Product_3,9
10,Store_2,Product_4,7
10,Store_2,Product_5,12
10,Store_2,Product_6,5
10,Store_2,Product_7,4
10,Store_2,Product_8,12
10,Store_2,Product_9,14
10,Store_2,Product_10,14
10,Store_2,Product_11,7
10,Store_2,Product_12,17
10,Store_2,Product_13,7
10,Store_2,Product_14,11
10,Store_2,Product_15,6
10,Store_2,Product_16,7
10,Store_2,Product_17,9
10,Store_2,Product_18,7
10,Store_2,Product_19,17
10,Store_2,Product_20,7
10,Store_3,Product_1,8
10,Store_3,Product_2,10
10,Store_3,Product_3,9
10,Store_3,Product_4,8
10,Store_3,Product_5,2
10,Store_3,Product_6,9
10,Store_3,Product_7,6
10,Store_3,Product_8,8
10,Store_3,Product_9,12
10,Store_3,Product_10,12
10,Store_3,Product_11,15
10,Store_3,Product_12,3
10,Store_3,Product_13,8
10,Store_3,Product_14,8
10,Store_3,Product_15,13
10,Store_3,Product_16,8
10,Store_3,Product_17,3
10,Store_3,Product_18,10
10,Store_3,Product_19,1
10,Store_3,Product_20,8
10,Store_4,Product_1,10
10,Store_4,Product_2,12
10,Store_4,Product_3,13
10,Store_4,Product_4,11
10,Store_4,Product_5,7
10,Store_4,Product_6,10
10,Store_4,Product_7,5
10,Store_4,Product_8,8
10,Store_4,Product_9,6
10,Store_4,Product_10,13
10,Store_4,Product_11,5
10,Store_4,Product_12,3
10,Store_4,Product_13,1
10,Store_4,Product_14,5
10,Store_4,Product_15,13
10,Store_4,Product_16,3
10,Store_4,Product_17,3
10,Store_4,Product_18,6
10,Store_4,Product_19,9
10,Store_4,Product_20,11
10,Store_5,Product_1,12
10,Store_5,Product_2,12
10,Store_5,Product_3,11
10,Store_5,Product_4,8
10,Store_5,Product_5,11
10,Store_5,Product_6,6
10,Store_5,Product_7,9
10,Store_5,Product_8,9
10,Store_5,Product_9,12
10,Store_5,Product_10,11
10,Store_5,Product_11,10
10,Store_5,Product_12,10
10,Store_5,Product_13,12
10,Store_5,Product_14,12
10,Store_5,Product_15,8
10,Store_5,Product_16,11
10,Store_5,Product_17,15
10,Store_5,Product_18,10
10,Store_5,Product_19,7
10,Store_5,Product_20,7
10,Store_6,Product_1,7
10,Store_6,Product_2,13
10,Store_6,Product_3,14
10,Store_6,Product_4,8
10,Store_6,Product_5,5
10,Store_6,Product_6,11
10,Store_6,Product_7,7
10,Store_6,Product_8,14
10,Store_6,Product_9,13
10,Store_6,Product_10,8
10,Store_6,Product_11,8
10,Store_6,Product_12,12
10,Store_6,Product_13,0
10,Store_6,Product_14,7
10,Store_6,Product_15,8
10,Store_6,Product_16,6
10,Store_6,Product_17,10
10,Store_6,Product_18,11
10,Store_6,Product_19,7
10,Store_6,Product_20,8
10,Store_7,Product_1,6
10,Store_7,Product_2,7
10,Store_7,Product_3,4
10,Store_7,Product_4,15
10,Store_7,Product_5,11
10,Store_7,Product_6,6
10,Store_7,Product_7,11
10,Store_7,Product_8,8
10,Store_7,Product_9,8
10,Store_7,Product_10,8
10,Store_7,Product_11,8
10,Store_7,Product_12,5
10,Store_7,Product_13,15
10,Store_7,Product_14,19
10,Store_7,Product_15,8
10,Store_7,Product_16,8
10,Store_7,Product_17,6
10,Store_7,Product_18,9
10,Store_7,Product_19,6
10,Store_7,Product_20,11
10,Store_8,Product_1,5
10,Store_8,Product_2,8
10,Store_8,Product_3,10
10,Store_8,Product_4,12
10,Store_8,Product_5,8
10,Store_8,Product_6,2
10,Store_8,Product_7,0
10,Store_8,Product_8,4
10,Store_8,Product_9,12
10,Store_8,Product_10,13
10,Store_8,Product_11,9
10,Store_8,Product_12,8
10,Store_8,Product_13,8
10,Store_8,Product_14,12
10,Store_8,Product_15,4
10,Store_8,Product_16,15
10,Store_8,Product_17,12
10,Store_8,Product_18,12
10,Store_8,Product_19,9
10,Store_8,Product_20,7
10,Store_9,Product_1,9
10,Store_9,Product_2,5
10,Store_9,Product_3,3
10,Store_9,Product_4,7
10,Store_9,Product_5,15
10,Store_9,Product_6,13
10,Store_9,Product_7,6
10,Store_9,Product_8,5
10,Store_9,Product_9,13
10,Store_9,Product_10,5
10,Store_9,Product_11,9
10,Store_9,Product_12,8
10,Store_9,Product_13,3
10,Store_9,Product_14,10
10,Store_9,Product_15,9
10,Store_9,Product_16,12
10,Store_9,Product_17,9
10,Store_9,Product_18,4
10,Store_9,Product_19,10
10,Store_9,Product_20,9
10,Store_10,Product_1,5
10,Store_10,Product_2,11
10,Store_10,Product_3,6
10,Store_10,Product_4,7
10,Store_10,Product_5,12
10,Store_10,Product_6,10
10,Store_10,Product_7,14
10,Store_10,Product_8,13
10,Store_10,Product_9,11
10,Store_10,Product_10,10
10,Store_10,Product_11,9
10,Store_10,Product_12,9
10,Store_10,Product_13,0
10,Store_10,Product_14,7
10,Store_10,Product_15,14
10,Store_10,Product_16,12
10,Store_10,Product_17,2
10,Store_10,Product_18,11
10,Store_10,Product_19,10
10,Store_10,Product_20,15
10,Online Platform,Product_1,9
10,Online Platform,Product_2,11
10,Online Platform,Product_3,7
10,Online Platform,Product_4,10
10,Online Platform,Product_5,10
10,Online Platform,Product_6,9
10,Online Platform,Product_7,11
10,Online Platform,Product_8,13
10,Online Platform,Product_9,6
10,Online Platform,Product_10,9
10,Online Platform,Product_11,12
10,Online Platform,Product_12,11
10,Online Platform,Product_13,19
10,Online Platform,Product_14,11
10,Online Platform,Product_15,12
10,Online Platform,Product_16,12
10,Online Platform,Product_17,15
10,Online Platform,Product_18,8
10,Online Platform,Product_19,12
10,Online Platform,Product_20,7
11,Store_1,Product_1,8
11,Store_1,Product_2,7
11,Store_1,Product_3,8
11,Store_1,Product_4,13
11,Store_1,Product_5,11
11,Store_1,Product_6,11
11,Store_1,Product_7,9
11,Store_1,Product_8,13
11,Store_1,Product_9,17
11,Store_1,Product_10,13
11,Store_1,Product_11,7
11,Store_1,Product_12,14
11,Store_1,Product_13,17
11,Store_1,Product_14,2
11,Store_1,Product_15,11
11,Store_1,Product_16,3
11,Store_1,Product_17,1
11,Store_1,Product_18,13
11,Store_1,Product_19,10
11,Store_1,Product_20,10
11,Store_2,Product_1,1
11,Store_2,Product_2,13
11,Store_2,Product_3,6
11,Store_2,Product_4,11
11,Store_2,Product_5,18
11,Store_2,Product_6,10
11,Store_2,Product_7,13
11,Store_2,Product_8,10
11,Store_2,Product_9,5
11,Store_2,Product_10,5
11,Store_2,Product_11,8
11,Store_2,Product_12,6
11,Store_2,Product_13,5
11,Store_2,Product_14,9
11,Store_2,Product_15,7
11,Store_2,Product_16,7
11,Store_2,Product_17,14
11,Store_2,Product_18,14
11,Store_2,Product_19,6
11,Store_2,Product_20,6
11,Store_3,Product_1,13
11,Store_3,Product_2,10
11,Store_3,Product_3,16
11,Store_3,Product_4,17
11,Store_3,Product_5,2
11,Store_3,Product_6,10
11,Store_3,Product_7,6
11,Store_3,Product_8,14
11,Store_3,Product_9,8
11,Store_3,Product_10,11
11,Store_3,Product_11,13
11,Store_3,Product_12,3
11,Store_3,Product_13,8
11,Store_3,Product_14,10
11,Store_3,Product_15,10
11,Store_3,Product_16,8
11,Store_3,Product_17,18
11,Store_3,Product_18,7
11,Store_3,Product_19,1
11,Store_3,Product_20,7
11,Store_4,Product_1,13
11,Store_4,Product_2,11
11,Store_4,Product_3,12
11,Store_4,Product_4,14
11,Store_4,Product_5,7
11,Store_4,Product_6,12
11,Store_4,Product_7,15
11,Store_4,Product_8,6
11,Store_4,Product_9,5
11,Store_4,Product_10,16
11,Store_4,Product_11,9
11,Store_4,Product_12,3
11,Store_4,Product_13,1
11,Store_4,Product_14,5
11,Store_4,Product_15,5
11,Store_4,Product_16,3
11,Store_4,Product_17,8
11,Store_4,Product_18,8
11,Store_4,Product_19,13
11,Store_4,Product_20,4
11,Store_5,Product_1,5
11,Store_5,Product_2,16
11,Store_5,Product_3,13
11,Store_5,Product_4,9
11,Store_5,Product_5,6
11,Store_5,Product_6,10
11,Store_5,Product_7,13
11,Store_5,Product_8,10
11,Store_5,Product_9,4
11,Store_5,Product_10,12
11,Store_5,Product_11,14
11,Store_5,Product_12,8
11,Store_5,Product_13,9
11,Store_5,Product_14,10
11,Store_5,Product_15,6
11,Store_5,Product_16,11
11,Store_5,Product_17,14
11,Store_5,Product_18,10
11,Store_5,Product_19,6
11,Store_5,Product_20,8
11,Store_6,Product_1,7
11,Store_6,Product_2,19
11,Store_6,Product_3,8
11,Store_6,Product_4,6
11,Store_6,Product_5,11
11,Store_6,Product_6,14
11,Store_6,Product_7,6
11,Store_6,Product_8,14
11,Store_6,Product_9,9
11,Store_6,Product_10,11
11,Store_6,Product_11,8
11,Store_6,Product_12,8
11,Store_6,Product_13,0
11,Store_6,Product_14,7
11,Store_6,Product_15,13
11,Store_6,Product_16,9
11,Store_6,Product_17,10
11,Store_6,Product_18,9
11,Store_6,Product_19,7
11,Store_6,Product_20,9
11,Store_7,Product_1,15
11,Store_7,Product_2,6
11,Store_7,Product_3,4
11,Store_7,Product_4,5
11,Store_7,Product_5,12
11,Store_7,Product_6,6
11,Store_7,Product_7,5
11,Store_7,Product_8,6
11,Store_7,Product_9,10
11,Store_7,Product_10,7
11,Store_7,Product_11,14
11,Store_7,Product_12,5
11,Store_7,Product_13,11
11,Store_7,Product_14,16
11,Store_7,Product_15,10
11,Store_7,Product_16,11
11,Store_7,Product_17,9
11,Store_7,Product_18,7
11,Store_7,Product_19,11
11,Store_7,Product_20,12
11,Store_8,Product_1,9
11,Store_8,Product_2,8
11,Store_8,Product_3,14
11,Store_8,Product_4,5
11,Store_8,Product_5,8
11,Store_8,Product_6,2
11,Store_8,Product_7,0
11,Store_8,Product_8,4
11,Store_8,Product_9,9
11,Store_8,Product_10,13
11,Store_8,Product_11,10
11,Store_8,Product_12,8
11,Store_8,Product_13,16
11,Store_8,Product_14,11
11,Store_8,Product_15,10
11,Store_8,Product_16,9
11,Store_8,Product_17,9
11,Store_8,Product_18,3
11,Store_8,Product_19,12
11,Store_8,Product_20,10
11,Store_9,Product_1,12
11,Store_9,Product_2,7
11,Store_9,Product_3,3
11,Store_9,Product_4,11
11,Store_9,Product_5,13
11,Store_9,Product_6,4
11,Store_9,Product_7,12
11,Store_9,Product_8,10
11,Store_9,Product_9,12
11,Store_9,Product_10,10
11,Store_9,Product_11,10
11,Store_9,Product_12,11
11,Store_9,Product_13,6
11,Store_9,Product_14,15
11,Store_9,Product_15,10
11,Store_9,Product_16,7
11,Store_9,Product_17,11
11,Store_9,Product_18,12
11,Store_9,Product_19,11
11,Store_9,Product_20,9
11,Store_10,Product_1,5
11,Store_10,Product_2,8
11,Store_10,Product_3,14
11,Store_10,Product_4,14
11,Store_10,Product_5,15
11,Store_10,Product_6,8
11,Store_10,Product_7,16
11,Store_10,Product_8,8
11,Store_10,Product_9,9
11,Store_10,Product_10,9
11,Store_10,Product_11,15
11,Store_10,Product_12,10
11,Store_10,Product_13,0
11,Store_10,Product_14,13
11,Store_10,Product_15,11
11,Store_10,Product_16,16
11,Store_10,Product_17,2
11,Store_10,Product_18,11
11,Store_10,Product_19,5
11,Store_10,Product_20,10
11,Online Platform,Product_1,10
11,Online Platform,Product_2,10
11,Online Platform,Product_3,7
11,Online Platform,Product_4,9
11,Online Platform,Product_5,8
11,Online Platform,Product_6,8
11,Online Platform,Product_7,13
11,Online Platform,Product_8,16
11,Online Platform,Product_9,5
11,Online Platform,Product_10,6
11,Online Platform,Product_11,10
11,Online Platform,Product_12,9
11,Online Platform,Product_13,12
11,Online Platform,Product_14,8
11,Online Platform,Product_15,6
11,Online Platform,Product_16,13
11,Online Platform,Product_17,4
11,Online Platform,Product_18,12
11,Online Platform,Product_19,13
11,Online Platform,Product_20,6
12,Store_1,Product_1,7
12,Store_1,Product_2,7
12,Store_1,Product_3,14
12,Store_1,Product_4,14
12,Store_1,Product_5,7
12,Store_1,Product_6,15
12,Store_1,Product_7,11
12,Store_1,Product_8,8
12,Store_1,Product_9,5
12,Store_1,Product_10,10
12,Store_1,Product_11,9
12,Store_1,Product_12,10
12,Store_1,Product_13,12
12,Store_1,Product_14,2
12,Store_1,Product_15,8
12,Store_1,Product_16,11
12,Store_1,Product_17,1
12,Store_1,Product_18,11
12,Store_1,Product_19,9
12,Store_1,Product_20,14
12,Store_2,Product_1,1
12,Store_2,Product_2,16
12,Store_2,Product_3,5
12,Store_2,Product_4,9
12,Store_2,Product_5,3
12,Store_2,Product_6,13
12,Store_2,Product_7,8
12,Store_2,Product_8,8
12,Store_2,Product_9,11
12,Store_2,Product_10,11
12,Store_2,Product_11,13
12,Store_2,Product_12,5
12,Store_2,Product_13,8
12,Store_2,Product_14,13
12,Store_2,Product_15,2
12,Store_2,Product_16,12
12,Store_2,Product_17,9
12,Store_2,Product_18,12
12,Store_2,Product_19,9
12,Store_2,Product_20,10
12,Store_3,Product_1,12
12,Store_3,Product_2,12
12,Store_3,Product_3,6
12,Store_3,Product_4,10
12,Store_3,Product_5,2
12,Store_3,Product_6,9
12,Store_3,Product_7,6
12,Store_3,Product_8,15
12,Store_3,Product_9,9
12,Store_3,Product_10,14
12,Store_3,Product_11,14
12,Store_3,Product_12,3
12,Store_3,Product_13,9
12,Store_3,Product_14,8
12,Store_3,Product_15,8
12,Store_3,Product_16,8
12,Store_3,Product_17,13
12,Store_3,Product_18,12
12,Store_3,Product_19,1
12,Store_3,Product_20,13
12,Store_4,Product_1,4
12,Store_4,Product_2,14
12,Store_4,Product_3,7
12,Store_4,Product_4,10
12,Store_4,Product_5,7
12,Store_4,Product_6,8
12,Store_4,Product_7,7
12,Store_4,Product_8,13
12,Store_4,Product_9,12
12,Store_4,Product_10,9
12,Store_4,Product_11,8
12,Store_4,Product_12,3
12,Store_4,Product_13,1
12,Store_4,Product_14,5
12,Store_4,Product_15,15
12,Store_4,Product_16,3
12,Store_4,Product_17,9
12,Store_4,Product_18,9
12,Store_4,Product_19,8
12,Store_4,Product_20,9
12,Store_5,Product_1,5
12,Store_5,Product_2,13
12,Store_5,Product_3,8
12,Store_5,Product_4,16
12,Store_5,Product_5,5
12,Store_5,Product_6,14
12,Store_5,Product_7,9
12,Store_5,Product_8,10
12,Store_5,Product_9,5
12,Store_5,Product_10,9
12,Store_5,Product_11,8
12,Store_5,Product_12,6
12,Store_5,Product_13,8
12,Store_5,Product_14,8
12,Store_5,Product_15,14
12,Store_5,Product_16,6
12,Store_5,Product_17,8
12,Store_5,Product_18,3
12,Store_5,Product_19,10
12,Store_5,Product_20,8
12,Store_6,Product_1,10
12,Store_6,Product_2,8
12,Store_6,Product_3,8
12,Store_6,Product_4,8
12,Store_6,Product_5,10
12,Store_6,Product_6,5
12,Store_6,Product_7,10
12,Store_6,Product_8,9
12,Store_6,Product_9,8
12,Store_6,Product_10,3
12,Store_6,Product_11,8
12,Store_6,Product_12,6
12,Store_6,Product_13,0
12,Store_6,Product_14,7
12,Store_6,Product_15,13
12,Store_6,Product_16,7
12,Store_6,Product_17,9
12,Store_6,Product_18,5
12,Store_6,Product_19,6
12,Store_6,Product_20,11
12,Store_7,Product_1,6
12,Store_7,Product_2,7
12,Store_7,Product_3,4
12,Store_7,Product_4,4
12,Store_7,Product_5,13
12,Store_7,Product_6,6
12,Store_7,Product_7,8
12,Store_7,Product_8,11
12,Store_7,Product_9,8
12,Store_7,Product_10,6
12,Store_7,Product_11,18
12,Store_7,Product_12,5
12,Store_7,Product_13,8
12,Store_7,Product_14,9
12,Store_7,Product_15,7
12,Store_7,Product_16,8
12,Store_7,Product_17,7
12,Store_7,Product_18,16
12,Store_7,Product_19,9
12,Store_7,Product_20,10
12,Store_8,Product_1,9
12,Store_8,Product_2,9
12,Store_8,Product_3,7
12,Store_8,Product_4,11
12,Store_8,Product_5,3
12,Store_8,Product_6,2
12,Store_8,Product_7,0
12,Store_8,Product_8,4
12,Store_8,Product_9,6
12,Store_8,Product_10,13
12,Store_8,Product_11,3
12,Store_8,Product_12,8
12,Store_8,Product_13,11
12,Store_8,Product_14,11
12,Store_8,Product_15,5
12,Store_8,Product_16,10
12,Store_8,Product_17,13
12,Store_8,Product_18,8
12,Store_8,Product_19,14
12,Store_8,Product_20,13
12,Store_9,Product_1,10
12,Store_9,Product_2,9
12,Store_9,Product_3,3
12,Store_9,Product_4,17
12,Store_9,Product_5,11
12,Store_9,Product_6,6
12,Store_9,Product_7,9
12,Store_9,Product_8,10
12,Store_9,Product_9,11
12,Store_9,Product_10,9
12,Store_9,Product_11,9
12,Store_9,Product_12,13
12,Store_9,Product_13,2
12,Store_9,Product_14,8
12,Store_9,Product_15,10
12,Store_9,Product_16,7
12,Store_9,Product_17,11
12,Store_9,Product_18,15
12,Store_9,Product_19,11
12,Store_9,Product_20,7
12,Store_10,Product_1,5
12,Store_10,Product_2,9
12,Store_10,Product_3,7
12,Store_10,Product_4,13
12,Store_10,Product_5,7
12,Store_10,Product_6,14
12,Store_10,Product_7,4
12,Store_10,Product_8,12
12,Store_10,Product_9,13
12,Store_10,Product_10,10
12,Store_10,Product_11,6
12,Store_10,Product_12,8
12,Store_10,Product_13,0
12,Store_10,Product_14,14
12,Store_10,Product_15,9
12,Store_10,Product_16,9
12,Store_10,Product_17,2
12,Store_10,Product_18,10
12,Store_10,Product_19,10
12,Store_10,Product_20,10
12,Online Platform,Product_1,13
12,Online Platform,Product_2,11
12,Online Platform,Product_3,10
12,Online Platform,Product_4,7
12,Online Platform,Product_5,9
12,Online Platform,Product_6,4
12,Online Platform,Product_7,7
12,Online Platform,Product_8,11
12,Online Platform,Product_9,12
12,Online Platform,Product_10,13
12,Online Platform,Product_11,10
12,Online Platform,Product_12,11
12,Online Platform,Product_13,5
12,Online Platform,Product_14,6
12,Online Platform,Product_15,11
12,Online Platform,Product_16,15
12,Online Platform,Product_17,11
12,Online Platform,Product_18,4
12,Online Platform,Product_19,9
12,Online Platform,Product_20,15
13,Store_1,Product_1,7
13,Store_1,Product_2,6
13,Store_1,Product_3,14
13,Store_1,Product_4,10
13,Store_1,Product_5,8
13,Store_1,Product_6,17
13,Store_1,Product_7,10
13,Store_1,Product_8,6
13,Store_1,Product_9,11
13,Store_1,Product_10,6
13,Store_1,Product_11,8
13,Store_1,Product_12,12
13,Store_1,Product_13,7
13,Store_1,Product_14,2
13,Store_1,Product_15,15
13,Store_1,Product_16,13
13,Store_1,Product_17,1
13,Store_1,Product_18,11
13,Store_1,Product_19,9
13,Store_1,Product_20,12
13,Store_2,Product_1,1
13,Store_2,Product_2,7
13,Store_2,Product_3,14
13,Store_2,Product_4,12
13,Store_2,Product_5,13
13,Store_2,Product_6,10
13,Store_2,Product_7,9
13,Store_2,Product_8,13
13,Store_2,Product_9,15
13,Store_2,Product_10,9
13,Store_2,Product_11,11
13,Store_2,Product_12,10
13,Store_2,Product_13,10
13,Store_2,Product_14,17
13,Store_2,Product_15,6
13,Store_2,Product_16,7
13,Store_2,Product_17,9
13,Store_2,Product_18,13
13,Store_2,Product_19,6
13,Store_2,Product_20,10
13,Store_3,Product_1,11
13,Store_3,Product_2,7
13,Store_3,Product_3,8
13,Store_3,Product_4,9
13,Store_3,Product_5,2
13,Store_3,Product_6,10
13,Store_3,Product_7,6
13,Store_3,Product_8,14
13,Store_3,Product_9,9
13,Store_3,Product_10,15
13,Store_3,Product_11,10
13,Store_3,Product_12,3
13,Store_3,Product_13,15
13,Store_3,Product_14,15
13,Store_3,Product_15,10
13,Store_3,Product_16,8
13,Store_3,Product_17,7
13,Store_3,Product_18,4
13,Store_3,Product_19,1
13,Store_3,Product_20,9
13,Store_4,Product_1,18
13,Store_4,Product_2,14
13,Store_4,Product_3,5
13,Store_4,Product_4,11
13,Store_4,Product_5,3
13,Store_4,Product_6,11
13,Store_4,Product_7,10
13,Store_4,Product_8,4
13,Store_4,Product_9,10
13,Store_4,Product_10,21
13,Store_4,Product_11,10
13,Store_4,Product_12,3
13,Store_4,Product_13,1
13,Store_4,Product_14,5
13,Store_4,Product_15,8
13,Store_4,Product_16,3
13,Store_4,Product_17,9
13,Store_4,Product_18,11
13,Store_4,Product_19,17
13,Store_4,Product_20,10
13,Store_5,Product_1,12
13,Store_5,Product_2,7
13,Store_5,Product_3,12
13,Store_5,Product_4,11
13,Store_5,Product_5,10
13,Store_5,Product_6,7
13,Store_5,Product_7,8
13,Store_5,Product_8,9
13,Store_5,Product_9,10
13,Store_5,Product_10,8
13,Store_5,Product_11,10
13,Store_5,Product_12,16
13,Store_5,Product_13,10
13,Store_5,Product_14,17
13,Store_5,Product_15,14
13,Store_5,Product_16,9
13,Store_5,Product_17,14
13,Store_5,Product_18,9
13,Store_5,Product_19,11
13,Store_5,Product_20,11
13,Store_6,Product_1,11
13,Store_6,Product_2,9
13,Store_6,Product_3,5
13,Store_6,Product_4,11
13,Store_6,Product_5,8
13,Store_6,Product_6,9
13,Store_6,Product_7,10
13,Store_6,Product_8,4
13,Store_6,Product_9,7
13,Store_6,Product_10,12
13,Store_6,Product_11,8
13,Store_6,Product_12,7
13,Store_6,Product_13,0
13,Store_6,Product_14,7
13,Store_6,Product_15,9
13,Store_6,Product_16,13
13,Store_6,Product_17,10
13,Store_6,Product_18,7
13,Store_6,Product_19,7
13,Store_6,Product_20,12
13,Store_7,Product_1,9
13,Store_7,Product_2,9
13,Store_7,Product_3,4
13,Store_7,Product_4,12
13,Store_7,Product_5,10
13,Store_7,Product_6,6
13,Store_7,Product_7,15
13,Store_7,Product_8,7
13,Store_7,Product_9,6
13,Store_7,Product_10,4
13,Store_7,Product_11,11
13,Store_7,Product_12,12
13,Store_7,Product_13,7
13,Store_7,Product_14,5
13,Store_7,Product_15,9
13,Store_7,Product_16,9
13,Store_7,Product_17,7
13,Store_7,Product_18,9
13,Store_7,Product_19,9
13,Store_7,Product_20,9
13,Store_8,Product_1,11
13,Store_8,Product_2,8
13,Store_8,Product_3,10
13,Store_8,Product_4,10
13,Store_8,Product_5,9
13,Store_8,Product_6,2
13,Store_8,Product_7,0
13,Store_8,Product_8,4
13,Store_8,Product_9,18
13,Store_8,Product_10,13
13,Store_8,Product_11,9
13,Store_8,Product_12,4
13,Store_8,Product_13,14
13,Store_8,Product_14,12
13,Store_8,Product_15,14
13,Store_8,Product_16,6
13,Store_8,Product_17,17
13,Store_8,Product_18,8
13,Store_8,Product_19,5
13,Store_8,Product_20,13
13,Store_9,Product_1,7
13,Store_9,Product_2,10
13,Store_9,Product_3,3
13,Store_9,Product_4,11
13,Store_9,Product_5,10
13,Store_9,Product_6,7
13,Store_9,Product_7,5
13,Store_9,Product_8,10
13,Store_9,Product_9,8
13,Store_9,Product_10,9
13,Store_9,Product_11,4
13,Store_9,Product_12,9
13,Store_9,Product_13,10
13,Store_9,Product_14,9
13,Store_9,Product_15,10
13,Store_9,Product_16,13
13,Store_9,Product_17,12
13,Store_9,Product_18,12
13,Store_9,Product_19,10
13,Store_9,Product_20,12
13,Store_10,Product_1,5
13,Store_10,Product_2,12
13,Store_10,Product_3,9
13,Store_10,Product_4,6
13,Store_10,Product_5,12
13,Store_10,Product_6,12
13,Store_10,Product_7,4
13,Store_10,Product_8,15
13,Store_10,Product_9,8
13,Store_10,Product_10,6
13,Store_10,Product_11,15
13,Store_10,Product_12,12
13,Store_10,Product_13,0
13,Store_10,Product_14,7
13,Store_10,Product_15,9
13,Store_10,Product_16,9
13,Store_10,Product_17,2
13,Store_10,Product_18,11
13,Store_10,Product_19,12
13,Store_10,Product_20,9
13,Online Platform,Product_1,12
13,Online Platform,Product_2,11
13,Online Platform,Product_3,11
13,Online Platform,Product_4,8
13,Online Platform,Product_5,8
13,Online Platform,Product_6,12
13,Online Platform,Product_7,7
13,Online Platform,Product_8,11
13,Online Platform,Product_9,6
13,Online Platform,Product_10,12
13,Online Platform,Product_11,11
13,Online Platform,Product_12,11
13,Online Platform,Product_13,10
13,Online Platform,Product_14,8
13,Online Platform,Product_15,8
13,Online Platform,Product_16,10
13,Online Platform,Product_17,11
13,Online Platform,Product_18,18
13,Online Platform,Product_19,10
13,Online Platform,Product_20,10
14,Store_1,Product_1,8
14,Store_1,Product_2,14
14,Store_1,Product_3,14
14,Store_1,Product_4,12
14,Store_1,Product_5,12
14,Store_1,Product_6,12
14,Store_1,Product_7,9
14,Store_1,Product_8,13
14,Store_1,Product_9,14
14,Store_1,Product_10,9
14,Store_1,Product_11,9
14,Store_1,Product_12,17
14,Store_1,Product_13,15
14,Store_1,Product_14,2
14,Store_1,Product_15,6
14,Store_1,Product_16,10
14,Store_1,Product_17,1
14,Store_1,Product_18,13
14,Store_1,Product_19,7
14,Store_1,Product_20,8
14,Store_2,Product_1,1
14,Store_2,Product_2,12
14,Store_2,Product_3,12
14,Store_2,Product_4,12
14,Store_2,Product_5,9
14,Store_2,Product_6,12
14,Store_2,Product_7,7
14,Store_2,Product_8,5
14,Store_2,Product_9,12
14,Store_2,Product_10,11
14,Store_2,Product_11,9
14,Store_2,Product_12,12
14,Store_2,Product_13,12
14,Store_2,Product_14,8
14,Store_2,Product_15,10
14,Store_2,Product_16,10
14,Store_2,Product_17,14
14,Store_2,Product_18,11
14,Store_2,Product_19,7
14,Store_2,Product_20,11
14,Store_3,Product_1,6
14,Store_3,Product_2,8
14,Store_3,Product_3,8
14,Store_3,Product_4,14
14,Store_3,Product_5,2
14,Store_3,Product_6,9
14,Store_3,Product_7,6
14,Store_3,Product_8,11
14,Store_3,Product_9,9
14,Store_3,Product_10,12
14,Store_3,Product_11,8
14,Store_3,Product_12,3
14,Store_3,Product_13,9
14,Store_3,Product_14,14
14,Store_3,Product_15,10
14,Store_3,Product_16,8
14,Store_3,Product_17,14
14,Store_3,Product_18,9
14,Store_3,Product_19,1
14,Store_3,Product_20,11
14,Store_4,Product_1,10
14,Store_4,Product_2,8
14,Store_4,Product_3,9
14,Store_4,Product_4,7
14,Store_4,Product_5,7
14,Store_4,Product_6,7
14,Store_4,Product_7,11
14,Store_4,Product_8,20
14,Store_4,Product_9,8
14,Store_4,Product_10,15
14,Store_4,Product_11,10
14,Store_4,Product_12,3
14,Store_4,Product_13,1
14,Store_4,Product_14,5
14,Store_4,Product_15,15
14,Store_4,Product_16,3
14,Store_4,Product_17,9
14,Store_4,Product_18,9
14,Store_4,Product_19,10
14,Store_4,Product_20,9
14,Store_5,Product_1,10
14,Store_5,Product_2,14
14,Store_5,Product_3,7
14,Store_5,Product_4,13
14,Store_5,Product_5,13
14,Store_5,Product_6,10
14,Store_5,Product_7,9
14,Store_5,Product_8,3
14,Store_5,Product_9,7
14,Store_5,Product_10,6
14,Store_5,Product_11,9
14,Store_5,Product_12,12
14,Store_5,Product_13,13
14,Store_5,Product_14,8
14,Store_5,Product_15,6
14,Store_5,Product_16,11
14,Store_5,Product_17,10
14,Store_5,Product_18,6
14,Store_5,Product_19,6
14,Store_5,Product_20,4
14,Store_6,Product_1,10
14,Store_6,Product_2,14
14,Store_6,Product_3,8
14,Store_6,Product_4,10
14,Store_6,Product_5,11
14,Store_6,Product_6,14
14,Store_6,Product_7,12
14,Store_6,Product_8,7
14,Store_6,Product_9,7
14,Store_6,Product_10,9
14,Store_6,Product_11,7
14,Store_6,Product_12,8
14,Store_6,Product_13,0
14,Store_6,Product_14,7
14,Store_6,Product_15,12
